kmer73 	bad	 1.8841729245379457
kmer74 	bad	 1.9173570203484227
kmer75 	bad	 1.83748482971194
kmer76 	bad	 1.9814035902506322
kmer77	good	 1.7608352833101872
kmer78 	bad	 1.4411665441579466
kmer79 	bad	 1.8423709931771088
kmer80 	bad	 1.5301404544057031
kmer81 	bad	 1.8423709931771088
kmer82 	bad	 1.7821867602485988
kmer83	good	 1.9347154954246262
kmer84 	bad	 1.8190269457641057
kmer85 	bad	 1.956066972363038
kmer86 	bad	 1.873562518512994
kmer87	good	 1.9699000226227197
kmer88 	bad	 1.6644977792004614
kmer89 	bad	 1.873562518512994
kmer90 	bad	 1.7423773993623528
kmer91 	bad	 1.8841729245379457
kmer92 	bad	 1.7057328617496865
kmer93 	bad	 1.873562518512994
kmer94 	bad	 1.860828877124943
kmer95 	bad	 1.873562518512994
kmer96 	bad	 1.903523970088741
kmer97	good	 1.83748482971194
kmer98 	bad	 1.956066972363038
kmer99 	bad	 1.7423773993623528
kmer100 	bad	 1.956066972363038
kmer101 	bad	 1.6909338059596861
kmer102 	bad	 1.873562518512994
kmer103 	bad	 1.9699000226227197
kmer104 	bad	 1.9173570203484227
kmer105 	bad	 1.995236640510314
kmer106 	bad	 1.9814035902506322
kmer107 	bad	 1.9173570203484227
kmer108 	bad	 1.7763318528003076
kmer109 	bad	 1.7608352833101872
kmer110 	bad	 1.648238712995888
kmer111 	bad	 1.9814035902506322
kmer112 	bad	 1.580000754875826
kmer113 	bad	 1.7763318528003076
kmer114 	bad	 1.7464353842388936
kmer115 	bad	 1.9347154954246264
kmer116 	bad	 1.9387084972868345
kmer117	good	 1.5566567074628228
kmer118 	bad	 1.9387084972868345
kmer119	good	 1.9387084972868345
kmer120 	bad	 1.903523970088741
kmer121	good	 1.9387084972868343
kmer122 	bad	 1.5492111247114508
kmer123 	bad	 1.9814035902506322
kmer124	good	 1.9173570203484227
kmer125 	bad	 1.7608352833101872
kmer126 	bad	 1.9347154954246262
kmer127 	bad	 1.950212064914747
kmer128 	bad	 1.6909338059596861
kmer129 	bad	 1.9173570203484227
kmer130 	bad	 1.9387084972868345
kmer131 	bad	 1.7423773993623526
kmer132 	bad	 1.7814164026211206
kmer133 	bad	 1.2285763800288916
kmer134 	bad	 1.615250265088252
kmer135 	bad	 1.903523970088741
kmer136 	bad	 1.9035239700887407
kmer137 	bad	 1.8628214475995342
kmer138 	bad	 1.7057328617496865
kmer139 	bad	 1.9814035902506322
kmer140 	bad	 1.950212064914747
kmer141 	bad	 1.860828877124943
kmer142 	bad	 1.7763318528003076
kmer143 	bad	 1.8841729245379457
kmer144 	bad	 1.862821447599534
kmer145 	bad	 1.9387084972868345
kmer146 	bad	 1.7814164026211206
kmer147 	bad	 1.8841729245379457
kmer148 	bad	 1.83748482971194
kmer149 	bad	 1.83748482971194
kmer150 	bad	 1.7849418274376427
kmer151 	bad	 1.8423709931771088
kmer152 	bad	 1.9814035902506322
kmer153	good	 1.83748482971194
kmer154 	bad	 1.9699000226227197
kmer155 	bad	 1.8726693569100332
kmer156 	bad	 1.995236640510314
kmer157 	bad	 1.873562518512994
kmer158 	bad	 1.9699000226227197
kmer159 	bad	 1.648238712995888
kmer160 	bad	 1.8047604500341237
kmer161 	bad	 1.9173570203484227
kmer162 	bad	 1.91337187939924
kmer163 	bad	 1.7849418274376427
kmer164 	bad	 1.860828877124943
kmer165 	bad	 1.7814164026211206
kmer166 	bad	 1.9035239700887407
kmer167 	bad	 1.7849418274376427
kmer168 	bad	 1.9173570203484227
kmer169 	bad	 1.862821447599534
kmer170 	bad	 1.6644977792004616
kmer171 	bad	 1.9347154954246264
kmer172 	bad	 1.956066972363038
kmer173 	bad	 1.8423709931771088
kmer174 	bad	 1.9387084972868345
kmer175 	bad	 1.648238712995888
kmer176 	bad	 1.8909209935891977
kmer177 	bad	 1.9814035902506322
kmer178 	bad	 1.8726693569100332
kmer179 	bad	 1.8423709931771088
kmer180 	bad	 1.7230913368258902
kmer181 	bad	 1.8909209935891977
kmer182	good	 1.7849418274376427
kmer183 	bad	 1.956066972363038
kmer184 	bad	 1.873562518512994
kmer185 	bad	 1.8190269457641057
kmer186 	bad	 1.83748482971194
kmer187	good	 1.8628214475995342
kmer188 	bad	 1.9387084972868345
kmer189 	bad	 1.9347154954246264
kmer190 	bad	 1.9387084972868345
kmer191 	bad	 1.903523970088741
kmer192	good	 1.903523970088741
kmer193 	bad	 1.91337187939924
kmer194 	bad	 1.8628214475995342
kmer195 	bad	 1.7763318528003076
kmer196	good	 1.860828877124943
kmer197 	bad	 1.903523970088741
kmer198 	bad	 1.9173570203484227
kmer199	good	 1.9347154954246264
kmer200	good	 1.9814035902506322
kmer201	good	 1.9173570203484227
kmer202	good	 1.873562518512994
kmer203 	bad	 1.9814035902506322
kmer204 	bad	 1.956066972363038
kmer205 	bad	 1.956066972363038
kmer206 	bad	 1.5534845018187062
kmer207 	bad	 1.9347154954246264
kmer208 	bad	 1.9814035902506322
kmer209 	bad	 1.9173570203484227
kmer210 	bad	 1.873562518512994
kmer211 	bad	 1.956066972363038
kmer212 	bad	 1.873562518512994
kmer213 	bad	 1.9814035902506322
kmer214 	bad	 1.9173570203484227
kmer215 	bad	 1.9173570203484227
kmer216 	bad	 1.8909209935891977
kmer217 	bad	 1.9814035902506322
kmer218	good	 1.903523970088741
kmer219 	bad	 1.956066972363038
kmer220 	bad	 1.9699000226227195
kmer221 	bad	 1.995236640510314
kmer222 	bad	 1.950212064914747
kmer223 	bad	 1.860828877124943
kmer224 	bad	 1.9814035902506322
kmer225 	bad	 1.9699000226227197
kmer226 	bad	 1.9173570203484227
kmer227 	bad	 1.995236640510314
kmer228 	bad	 1.9173570203484227
kmer229 	bad	 1.8221189251103274
kmer230 	bad	 1.8423709931771086
kmer231 	bad	 1.8047604500341237
kmer232 	bad	 1.8628214475995342
kmer233 	bad	 1.903523970088741
kmer234 	bad	 1.860828877124943
kmer235 	bad	 1.995236640510314
kmer236	good	 1.956066972363038
kmer237 	bad	 1.938708497286834
kmer238 	bad	 1.9387084972868343
kmer239 	bad	 1.91337187939924
kmer240 	bad	 1.956066972363038
kmer241 	bad	 1.6511972890007982
kmer242 	bad	 1.9173570203484227
kmer243 	bad	 1.8423709931771088
kmer244 	bad	 1.9699000226227197
kmer245 	bad	 1.9814035902506322
kmer246 	bad	 1.9173570203484227
kmer247 	bad	 1.9035239700887407
kmer248 	bad	 1.9387084972868345
kmer249 	bad	 1.9699000226227197
kmer250 	bad	 1.9387084972868343
kmer251 	bad	 1.9814035902506322
kmer252 	bad	 1.9814035902506322
kmer253 	bad	 1.873562518512994
kmer254	good	 1.9814035902506322
kmer255 	bad	 1.9699000226227197
kmer256 	bad	 1.9699000226227197
kmer257 	bad	 1.5451531398349103
kmer258 	bad	 1.956066972363038
kmer259 	bad	 1.4607210985246075
kmer260 	bad	 1.938708497286834
kmer261 	bad	 1.873562518512994
kmer262 	bad	 1.8726693569100332
kmer263 	bad	 1.9814035902506322
kmer264 	bad	 1.9814035902506322
kmer265 	bad	 1.9387084972868345
kmer266 	bad	 1.5818626604619093
kmer267 	bad	 1.6644977792004616
kmer268 	bad	 1.760835283310187
kmer269 	bad	 1.873562518512994
kmer270 	bad	 1.9387084972868343
kmer271 	bad	 1.9347154954246262
kmer272 	bad	 1.5190461643198379
kmer273 	bad	 1.862821447599534
kmer274 	bad	 1.8726693569100332
kmer275	good	 1.83748482971194
kmer276 	bad	 1.862821447599534
kmer277	good	 1.9173570203484227
kmer278	good	 1.9814035902506322
kmer279 	bad	 1.8841729245379457
kmer280 	bad	 1.9387084972868343
kmer281 	bad	 1.9387084972868343
kmer282 	bad	 1.8841729245379457
kmer283 	bad	 1.9699000226227197
kmer284 	bad	 1.995236640510314
kmer285 	bad	 1.9387084972868343
kmer286 	bad	 1.5190461643198379
kmer287 	bad	 1.8841729245379457
kmer288 	bad	 1.8841729245379457
kmer289 	bad	 1.8726693569100332
kmer290 	bad	 1.9387084972868345
kmer291 	bad	 1.7763318528003076
kmer292 	bad	 1.9814035902506322
kmer293	good	 1.9347154954246264
kmer294 	bad	 1.860828877124943
kmer295 	bad	 1.6411537317874583
kmer296 	bad	 1.8909209935891977
kmer297	good	 1.7608352833101872
kmer298 	bad	 1.4411665441579466
kmer299 	bad	 1.9173570203484227
kmer300 	bad	 1.903523970088741
kmer301 	bad	 1.903523970088741
kmer302 	bad	 1.8423709931771088
kmer303 	bad	 1.8047604500341237
kmer304 	bad	 1.872669356910033
kmer305 	bad	 1.873562518512994
kmer306 	bad	 1.9035239700887407
kmer307 	bad	 1.91337187939924
kmer308 	bad	 1.6411537317874583
kmer309 	bad	 1.7502248772852351
kmer310 	bad	 1.7821867602485988
kmer311 	bad	 1.83748482971194
kmer312 	bad	 1.9814035902506322
kmer313	good	 1.9347154954246262
kmer314 	bad	 1.9347154954246264
kmer315 	bad	 1.8628214475995342
kmer316 	bad	 1.9387084972868343
kmer317 	bad	 1.8190269457641057
kmer318 	bad	 1.832859996023787
kmer319 	bad	 1.9387084972868345
kmer320 	bad	 1.9699000226227195
kmer321	good	 1.9347154954246262
kmer322	good	 1.995236640510314
kmer323 	bad	 1.9347154954246264
kmer324 	bad	 1.903523970088741
kmer325 	bad	 1.7763318528003076
kmer326 	bad	 1.9387084972868345
kmer327 	bad	 1.9347154954246262
kmer328 	bad	 1.873562518512994
kmer329 	bad	 1.873562518512994
kmer330 	bad	 1.9387084972868345
kmer331 	bad	 1.9173570203484227
kmer332 	bad	 1.5190461643198379
kmer333	good	 1.7849418274376427
kmer334 	bad	 1.9347154954246264
kmer335	good	 1.7004448031130077
kmer336 	bad	 1.9814035902506322
kmer337 	bad	 1.7423773993623528
kmer338 	bad	 1.9347154954246264
kmer339 	bad	 1.83748482971194
kmer340 	bad	 1.8841729245379457
kmer341 	bad	 1.9814035902506322
kmer342 	bad	 1.7814164026211206
kmer343 	bad	 1.873562518512994
kmer344 	bad	 1.956066972363038
kmer345 	bad	 1.9814035902506322
kmer346 	bad	 1.956066972363038
kmer347 	bad	 1.873562518512994
kmer348 	bad	 1.950212064914747
kmer349 	bad	 1.7821867602485988
kmer350 	bad	 1.860828877124943
kmer351 	bad	 1.4411665441579466
kmer352 	bad	 1.9814035902506322
kmer353	good	 1.9814035902506322
kmer354 	bad	 1.9387084972868343
kmer355 	bad	 1.7763318528003076
kmer356 	bad	 1.9387084972868345
kmer357 	bad	 1.9699000226227197
kmer358 	bad	 1.54515313983491
kmer359 	bad	 1.7004448031130077
kmer360 	bad	 1.8423709931771088
kmer361 	bad	 1.903523970088741
kmer362 	bad	 1.8909209935891977
kmer363 	bad	 1.7057328617496865
kmer364 	bad	 1.7814164026211206
kmer365 	bad	 1.956066972363038
kmer366 	bad	 1.91337187939924
kmer367 	bad	 1.9387084972868343
kmer368 	bad	 1.9814035902506322
kmer369 	bad	 1.9814035902506322
kmer370	good	 1.83748482971194
kmer371 	bad	 1.9347154954246264
kmer372 	bad	 1.9699000226227197
kmer373 	bad	 1.995236640510314
kmer374	good	 1.872669356910033
kmer375 	bad	 1.9347154954246262
kmer376 	bad	 1.9387084972868345
kmer377 	bad	 1.760835283310187
kmer378 	bad	 1.91337187939924
kmer379 	bad	 1.995236640510314
kmer380 	bad	 1.7170407814747584
kmer381 	bad	 1.903523970088741
kmer382 	bad	 1.9387084972868345
kmer383 	bad	 1.9814035902506322
kmer384 	bad	 1.956066972363038
kmer385 	bad	 1.760835283310187
kmer386 	bad	 1.938708497286834
kmer387 	bad	 1.8841729245379457
kmer388 	bad	 1.9347154954246264
kmer389 	bad	 1.9699000226227197
kmer390 	bad	 1.8841729245379457
kmer391 	bad	 1.9387084972868345
kmer392 	bad	 1.9133718793992402
kmer393 	bad	 1.9814035902506322
kmer394 	bad	 1.9699000226227197
kmer395 	bad	 1.995236640510314
kmer396 	bad	 1.8628214475995342
kmer397 	bad	 1.950212064914747
kmer398 	bad	 1.9814035902506322
kmer399 	bad	 1.9347154954246264
kmer400 	bad	 1.9814035902506322
kmer401 	bad	 1.9814035902506322
kmer402 	bad	 1.903523970088741
kmer403 	bad	 1.860828877124943
kmer404 	bad	 1.9347154954246262
kmer405	good	 1.7608352833101872
kmer406 	bad	 1.575114591410657
kmer407 	bad	 1.873562518512994
kmer408	good	 1.873562518512994
kmer409 	bad	 1.7763318528003076
kmer410 	bad	 1.9814035902506322
kmer411 	bad	 1.580000754875826
kmer412 	bad	 1.8190269457641057
kmer413 	bad	 1.6411537317874583
kmer414 	bad	 1.7464353842388936
kmer415 	bad	 1.9814035902506322
kmer416 	bad	 1.8328599960237875
kmer417 	bad	 1.8221189251103274
kmer418 	bad	 1.9347154954246264
kmer419 	bad	 1.9387084972868345
kmer420	good	 1.7723388509380997
kmer421 	bad	 1.860828877124943
kmer422 	bad	 1.9814035902506322
kmer423 	bad	 1.9173570203484227
kmer424 	bad	 1.5818626604619093
kmer425 	bad	 1.8423709931771088
kmer426 	bad	 1.7814164026211206
kmer427 	bad	 1.8190269457641057
kmer428 	bad	 1.950212064914747
kmer429 	bad	 1.9035239700887407
kmer430	good	 1.9387084972868345
kmer431 	bad	 1.91337187939924
kmer432 	bad	 1.7849418274376427
kmer433	good	 1.83748482971194
kmer434 	bad	 1.9387084972868345
kmer435	good	 1.9387084972868343
kmer436 	bad	 1.9814035902506322
kmer437 	bad	 1.995236640510314
kmer438 	bad	 1.9814035902506322
kmer439 	bad	 1.8841729245379457
kmer440 	bad	 1.8628214475995342
kmer441 	bad	 1.5492111247114508
kmer442 	bad	 1.8628214475995342
kmer443 	bad	 1.7814164026211206
kmer444 	bad	 1.9699000226227195
kmer445 	bad	 1.9699000226227197
kmer446 	bad	 1.7502248772852351
kmer447 	bad	 1.9814035902506322
kmer448 	bad	 1.9173570203484227
kmer449 	bad	 1.7502248772852353
kmer450 	bad	 1.860828877124943
kmer451 	bad	 1.956066972363038
kmer452	good	 1.9173570203484227
kmer453 	bad	 1.7608352833101872
kmer454 	bad	 1.9814035902506322
kmer455 	bad	 1.7230913368258904
kmer456 	bad	 1.9387084972868345
kmer457 	bad	 1.9699000226227197
kmer458 	bad	 1.9387084972868345
kmer459 	bad	 1.9387084972868345
kmer460 	bad	 1.995236640510314
kmer461 	bad	 1.956066972363038
kmer462 	bad	 1.7170407814747584
kmer463 	bad	 1.956066972363038
kmer464 	bad	 1.9814035902506322
kmer465 	bad	 1.9387084972868345
kmer466 	bad	 1.995236640510314
kmer467 	bad	 1.9699000226227197
kmer468 	bad	 1.8221189251103274
kmer469 	bad	 1.9387084972868345
kmer470 	bad	 1.7608352833101872
kmer471 	bad	 1.956066972363038
kmer472 	bad	 1.956066972363038
kmer473 	bad	 1.615250265088252
kmer474 	bad	 1.6909338059596861
kmer475 	bad	 1.8628214475995342
kmer476 	bad	 1.9699000226227197
kmer477 	bad	 1.83748482971194
kmer478 	bad	 1.9347154954246262
kmer479 	bad	 1.956066972363038
kmer480 	bad	 1.7814164026211206
kmer481 	bad	 1.956066972363038
kmer482 	bad	 1.8841729245379457
kmer483 	bad	 1.956066972363038
kmer484 	bad	 1.9387084972868345
kmer485 	bad	 1.83748482971194
kmer486 	bad	 1.7723388509380997
kmer487	good	 1.9699000226227197
kmer488 	bad	 1.9387084972868345
kmer489 	bad	 1.8190269457641053
kmer490 	bad	 1.5645041853857056
kmer491 	bad	 1.9699000226227197
kmer492 	bad	 1.8190269457641057
kmer493 	bad	 1.2285763800288916
kmer494 	bad	 1.7057328617496865
kmer495 	bad	 1.6004512092982517
kmer496	good	 1.903523970088741
kmer497 	bad	 1.83748482971194
kmer498 	bad	 1.8190269457641057
kmer499 	bad	 1.9387084972868343
kmer500 	bad	 1.9035239700887407
kmer501 	bad	 1.903523970088741
kmer502 	bad	 1.9387084972868345
kmer503 	bad	 1.950212064914747
kmer504 	bad	 1.8841729245379457
kmer505 	bad	 1.8047604500341237
kmer506 	bad	 1.9814035902506322
kmer507 	bad	 1.956066972363038
kmer508 	bad	 1.950212064914747
kmer509 	bad	 1.9387084972868345
kmer510 	bad	 1.91337187939924
kmer511 	bad	 1.7502248772852353
kmer512 	bad	 1.903523970088741
kmer513 	bad	 1.9347154954246264
kmer514 	bad	 1.7849418274376427
kmer515 	bad	 1.956066972363038
kmer516 	bad	 1.9814035902506322
kmer517 	bad	 1.91337187939924
kmer518 	bad	 1.873562518512994
kmer519 	bad	 1.9699000226227197
kmer520 	bad	 1.862821447599534
kmer521 	bad	 1.873562518512994
kmer522 	bad	 1.9347154954246264
kmer523 	bad	 1.872669356910033
kmer524 	bad	 1.8190269457641057
kmer525 	bad	 1.903523970088741
kmer526 	bad	 1.995236640510314
kmer527 	bad	 1.9347154954246262
kmer528 	bad	 1.9347154954246264
kmer529 	bad	 1.903523970088741
kmer530 	bad	 1.9387084972868343
kmer531 	bad	 1.995236640510314
kmer532 	bad	 1.950212064914747
kmer533 	bad	 1.7814164026211206
kmer534 	bad	 1.7464353842388936
kmer535 	bad	 1.8841729245379457
kmer536 	bad	 1.903523970088741
kmer537 	bad	 1.83748482971194
kmer538 	bad	 1.9347154954246264
kmer539 	bad	 1.860828877124943
kmer540 	bad	 1.860828877124943
kmer541 	bad	 1.9387084972868343
kmer542 	bad	 1.9699000226227197
kmer543	good	 1.8726693569100332
kmer544 	bad	 1.9699000226227197
kmer545 	bad	 1.9699000226227197
kmer546 	bad	 1.8726693569100332
kmer547 	bad	 1.91337187939924
kmer548 	bad	 1.9814035902506322
kmer549	good	 1.9814035902506322
kmer550 	bad	 1.9814035902506322
kmer551 	bad	 1.9173570203484227
kmer552 	bad	 1.956066972363038
kmer553 	bad	 1.873562518512994
kmer554	good	 1.9814035902506322
kmer555 	bad	 1.9387084972868345
kmer556 	bad	 1.956066972363038
kmer557 	bad	 1.8726693569100332
kmer558 	bad	 1.7763318528003076
kmer559 	bad	 1.7423773993623528
kmer560 	bad	 1.8841729245379457
kmer561 	bad	 1.91337187939924
kmer562 	bad	 1.862821447599534
kmer563 	bad	 1.9347154954246264
kmer564 	bad	 1.9387084972868345
kmer565 	bad	 1.9387084972868343
kmer566 	bad	 1.7763318528003076
kmer567 	bad	 1.956066972363038
kmer568 	bad	 1.91337187939924
kmer569 	bad	 1.7763318528003076
kmer570 	bad	 1.8909209935891977
kmer571 	bad	 1.8423709931771088
kmer572 	bad	 1.7763318528003076
kmer573 	bad	 1.9699000226227197
kmer574 	bad	 1.956066972363038
kmer575 	bad	 1.7849418274376427
kmer576 	bad	 1.9699000226227197
kmer577 	bad	 1.9699000226227197
kmer578 	bad	 1.7814164026211206
kmer579 	bad	 1.956066972363038
kmer580 	bad	 1.903523970088741
kmer581 	bad	 1.7814164026211206
kmer582 	bad	 1.903523970088741
kmer583 	bad	 1.7763318528003076
kmer584 	bad	 1.91337187939924
kmer585 	bad	 1.8628214475995342
kmer586 	bad	 1.956066972363038
kmer587 	bad	 1.9347154954246262
kmer588 	bad	 1.648238712995888
kmer589 	bad	 1.9347154954246264
kmer590 	bad	 1.7723388509380997
kmer591 	bad	 1.956066972363038
kmer592 	bad	 1.860828877124943
kmer593 	bad	 1.956066972363038
kmer594 	bad	 1.7814164026211206
kmer595 	bad	 1.903523970088741
kmer596 	bad	 1.9814035902506322
kmer597 	bad	 1.91337187939924
kmer598 	bad	 1.9387084972868345
kmer599 	bad	 1.648238712995888
kmer600 	bad	 1.9814035902506322
kmer601 	bad	 1.8726693569100332
kmer602 	bad	 1.8628214475995342
kmer603 	bad	 1.873562518512994
kmer604 	bad	 1.7763318528003076
kmer605 	bad	 1.7230913368258902
kmer606 	bad	 1.8221189251103274
kmer607 	bad	 1.9814035902506322
kmer608 	bad	 1.9387084972868345
kmer609 	bad	 1.860828877124943
kmer610 	bad	 1.5190461643198379
kmer611 	bad	 1.956066972363038
kmer612 	bad	 1.956066972363038
kmer613 	bad	 1.8221189251103274
kmer614 	bad	 1.7814164026211206
kmer615 	bad	 1.8841729245379457
kmer616 	bad	 1.8190269457641057
kmer617	good	 1.8628214475995342
kmer618 	bad	 1.873562518512994
kmer619 	bad	 1.9387084972868343
kmer620 	bad	 1.903523970088741
kmer621 	bad	 1.873562518512994
kmer622 	bad	 1.9387084972868345
kmer623 	bad	 1.91337187939924
kmer624 	bad	 1.9173570203484227
kmer625 	bad	 1.950212064914747
kmer626 	bad	 1.9699000226227197
kmer627 	bad	 1.995236640510314
kmer628 	bad	 1.956066972363038
kmer629 	bad	 1.83748482971194
kmer630 	bad	 1.956066972363038
kmer631 	bad	 1.7502248772852353
kmer632 	bad	 1.9173570203484227
kmer633 	bad	 1.8726693569100332
kmer634 	bad	 1.832859996023787
kmer635 	bad	 1.8190269457641057
kmer636 	bad	 1.8221189251103274
kmer637	good	 1.8423709931771088
kmer638 	bad	 1.903523970088741
kmer639 	bad	 1.9173570203484227
kmer640 	bad	 1.8328599960237872
kmer641 	bad	 1.995236640510314
kmer642 	bad	 1.8221189251103274
kmer643 	bad	 1.8628214475995342
kmer644 	bad	 1.860828877124943
kmer645 	bad	 1.873562518512994
kmer646 	bad	 1.91337187939924
kmer647	good	 1.9347154954246264
kmer648 	bad	 1.9814035902506322
kmer649 	bad	 1.9699000226227197
kmer650	good	 1.9387084972868345
kmer651 	bad	 1.9347154954246264
kmer652	good	 1.8628214475995342
kmer653 	bad	 1.9814035902506322
kmer654	good	 1.9173570203484227
kmer655	good	 1.9347154954246262
kmer656 	bad	 1.995236640510314
kmer657 	bad	 1.9699000226227197
kmer658 	bad	 1.956066972363038
kmer659 	bad	 1.83748482971194
kmer660 	bad	 1.950212064914747
kmer661	good	 1.956066972363038
kmer662 	bad	 1.8628214475995342
kmer663 	bad	 1.9387084972868343
kmer664 	bad	 1.437181403208764
kmer665 	bad	 1.956066972363038
kmer666 	bad	 1.9814035902506322
kmer667 	bad	 1.9173570203484227
kmer668 	bad	 1.903523970088741
kmer669 	bad	 1.9699000226227197
kmer670 	bad	 1.8841729245379457
kmer671 	bad	 1.9814035902506322
kmer672 	bad	 1.9387084972868345
kmer673 	bad	 1.9035239700887407
kmer674 	bad	 1.9387084972868343
kmer675 	bad	 1.9387084972868345
kmer676 	bad	 1.9814035902506322
kmer677 	bad	 1.9814035902506322
kmer678 	bad	 1.9347154954246262
kmer679 	bad	 1.9387084972868345
kmer680 	bad	 1.9387084972868345
kmer681 	bad	 1.9814035902506322
kmer682 	bad	 1.860828877124943
kmer683 	bad	 1.8909209935891977
kmer684 	bad	 1.9173570203484227
kmer685 	bad	 1.91337187939924
kmer686 	bad	 1.8221189251103274
kmer687 	bad	 1.995236640510314
kmer688 	bad	 1.9387084972868345
kmer689 	bad	 1.9387084972868345
kmer690 	bad	 1.83748482971194
kmer691 	bad	 1.903523970088741
kmer692 	bad	 1.9387084972868343
kmer693 	bad	 1.9699000226227197
kmer694 	bad	 1.9387084972868343
kmer695 	bad	 1.8628214475995342
kmer696 	bad	 1.9699000226227197
kmer697 	bad	 1.9347154954246264
kmer698 	bad	 1.9814035902506322
kmer699 	bad	 1.9699000226227197
kmer700 	bad	 1.9699000226227197
kmer701 	bad	 1.9814035902506322
kmer702 	bad	 1.7170407814747584
kmer703	good	 1.9387084972868343
kmer704 	bad	 1.8841729245379457
kmer705 	bad	 1.9387084972868343
kmer706 	bad	 1.83748482971194
kmer707 	bad	 1.995236640510314
kmer708 	bad	 1.9387084972868343
kmer709 	bad	 1.950212064914747
kmer710 	bad	 1.995236640510314
kmer711 	bad	 1.8423709931771088
kmer712 	bad	 1.9387084972868345
kmer713 	bad	 1.9173570203484227
kmer714 	bad	 1.9387084972868343
kmer715 	bad	 1.8190269457641057
kmer716 	bad	 1.83748482971194
kmer717 	bad	 1.9347154954246264
kmer718 	bad	 1.8909209935891977
kmer719 	bad	 1.956066972363038
kmer720 	bad	 1.83748482971194
kmer721 	bad	 1.9387084972868345
kmer722 	bad	 1.995236640510314
kmer723 	bad	 1.956066972363038
kmer724 	bad	 1.91337187939924
kmer725 	bad	 1.9347154954246264
kmer726 	bad	 1.8423709931771088
kmer727 	bad	 1.9173570203484227
kmer728 	bad	 1.956066972363038
kmer729	good	 1.903523970088741
kmer730 	bad	 1.9814035902506322
kmer731 	bad	 1.9814035902506322
kmer732 	bad	 1.7608352833101872
kmer733 	bad	 1.9173570203484227
kmer734 	bad	 1.91337187939924
kmer735 	bad	 1.956066972363038
kmer736 	bad	 1.9814035902506322
kmer737 	bad	 1.7464353842388936
kmer738 	bad	 1.9347154954246262
kmer739 	bad	 1.9035239700887407
kmer740 	bad	 1.6464417904241375
kmer741 	bad	 1.8047604500341237
kmer742 	bad	 1.9387084972868345
kmer743 	bad	 1.9173570203484227
kmer744 	bad	 1.938708497286834
kmer745 	bad	 1.91337187939924
kmer746 	bad	 1.9814035902506322
kmer747 	bad	 1.8726693569100332
kmer748 	bad	 1.7821867602485988
kmer749 	bad	 1.873562518512994
kmer750 	bad	 1.83748482971194
kmer751 	bad	 1.9387084972868345
kmer752 	bad	 1.9699000226227197
kmer753 	bad	 1.873562518512994
kmer754 	bad	 1.873562518512994
kmer755 	bad	 1.7608352833101872
kmer756 	bad	 1.91337187939924
